"modelname","modeltype","lppd"
"tallbuildings","power_law",-3.70790821145472
"tallbuildings","power_law",-3.93120643465705
"tallbuildings","power_law",-3.4672712828483
"tallbuildings","power_law",-4.04256708983521
"tallbuildings","power_law",-3.3025685873325
"tallbuildings","power_law",-3.51984015356346
"tallbuildings","power_law",-3.79940018625358
"tallbuildings","power_law",-3.48104242559414
"tallbuildings","power_law",-3.4612875975552
"tallbuildings","power_law",-3.40986487717
"tallbuildings","power_law",-3.38177416133979
"tallbuildings","power_law",-3.29647862839657
"tallbuildings","power_law",-3.70137752358802
"tallbuildings","power_law",-3.92174188754555
"tallbuildings","power_law",-3.5537811534236
"tallbuildings","power_law",-3.73757848657303
"tallbuildings","power_law",-3.21522324826683
"tallbuildings","power_law",-3.39231922454766
"tallbuildings","power_law",-3.69186805982206
"tallbuildings","power_law",-3.49243300121525
"tallbuildings","power_law",-3.61905230923318
"tallbuildings","power_law",-3.65701179367376
"tallbuildings","power_law",-2.89416566936006
"tallbuildings","power_law",-3.37622367606681
"tallbuildings","power_law",-2.94076004771771
"tallbuildings","power_law",-3.25121941881882
"tallbuildings","power_law",-3.10650243472678
"tallbuildings","power_law",-3.61053984248221
"tallbuildings","power_law",-2.90186407087076
"tallbuildings","power_law",-3.8935014475511
"tallbuildings","power_law",-3.26712022810184
"tallbuildings","power_law",-3.15861646490203
"tallbuildings","power_law",-2.91133954793043
"tallbuildings","power_law",-3.58068405689883
"tallbuildings","power_law",-3.33445405492119
"tallbuildings","power_law",-3.3008360963262
"tallbuildings","power_law",-3.59259939086552
"tallbuildings","power_law",-2.89160475845101
"tallbuildings","power_law",-2.92714962732246
"tallbuildings","power_law",-2.7255855361045
"tallbuildings","power_law",-3.20839664465154
"tallbuildings","power_law",-3.32146294027003
"tallbuildings","power_law",-3.16605235722762
"tallbuildings","power_law",-2.72519548139242
"tallbuildings","power_law",-3.06439660546632
"tallbuildings","power_law",-3.04811584870659
"tallbuildings","power_law",-3.29901911059301
"tallbuildings","power_law",-3.2529436738154
"tallbuildings","power_law",-3.66921039988368
"tallbuildings","power_law",-3.39194630838124
"tallbuildings","power_law",-2.51487325147144
"tallbuildings","power_law",-3.14175927878077
"tallbuildings","power_law",-3.57513234229546
"tallbuildings","power_law",-3.65350103514346
"tallbuildings","power_law",-2.0807618196863
"tallbuildings","power_law",-2.48453729522737
"tallbuildings","power_law",-2.07509359183517
"tallbuildings","power_law",-3.00104658888652
"tallbuildings","power_law",-3.00292398596764
"tallbuildings","power_law",-3.26495475142668
"tallbuildings","power_law",-3.46971794995066
"tallbuildings","power_law",-2.75962260051876
"tallbuildings","power_law",-2.8544492195701
"tallbuildings","power_law",-3.76754338007822
"tallbuildings","power_law",-3.12426935475505
"tallbuildings","power_law",-3.33684812386507
"tallbuildings","power_law",-2.8850809120603
"tallbuildings","power_law",-3.09897572473785
"tallbuildings","power_law",-2.69136421536401
"tallbuildings","power_law",-2.74615815494121
"tallbuildings","power_law",-2.93986554929738
"tallbuildings","power_law",-1.86554685300802
"tallbuildings","power_law",-2.75707828715466
"tallbuildings","power_law",-2.23255942777559
"tallbuildings","power_law",-3.39883534693236
"tallbuildings","power_law",-3.19711432818883
"tallbuildings","power_law",-3.00865103174499
"tallbuildings","power_law",-3.55306468253078
"tallbuildings","power_law",-2.67084200319801
"allmonuments_linlog","linear_log",-2.48789254239034
"allmonuments_linlog","linear_log",-2.76183609789919
"allmonuments_linlog","linear_log",-2.92704291934675
"allmonuments_linlog","linear_log",-2.74861546381689
"allmonuments_linlog","linear_log",-3.05191502193895
"allmonuments_linlog","linear_log",-4.33659814958154
"allmonuments_linlog","linear_log",-13.9366393373507
"allmonuments_linlog","linear_log",-3.0155789281923
"allmonuments_linlog","linear_log",-4.09865049447011
"allmonuments_linlog","linear_log",-2.74137628439917
"allmonuments_linlog","linear_log",-2.74395168929575
"allmonuments_linlog","linear_log",-2.74889688421044
"allmonuments_linlog","linear_log",-2.83542685003061
"allmonuments_linlog","linear_log",-2.77987646681257
"allmonuments_linlog","linear_log",-7.5701970788614
"allmonuments_linlog","linear_log",-3.01776139351332
"allmonuments_linlog","linear_log",-6.76996801684778
"allmonuments_linlog","linear_log",-3.01063689366137
"allmonuments_linlog","linear_log",-3.05349238472863
"allmonuments_linlog","linear_log",-2.4395258982225
"allmonuments_linlog","linear_log",-4.55259310772589
"allmonuments_linlog","linear_log",-3.20013976864598
"allmonuments_linlog","linear_log",-2.87655912245464
"allmonuments_linlog","linear_log",-2.64059543519963
"allmonuments_linlog","linear_log",-2.43910286824442
"allmonuments_linlog","linear_log",-2.88472967115891
"allmonuments_linlog","linear_log",-3.14905841837079
"allmonuments_linlog","linear_log",-2.42945430547539
"allmonuments_linlog","linear_log",-2.95109864874211
"allmonuments_linlog","linear_log",-3.76807899611886
"allmonuments_linlog","linear_log",-4.93552580995318
"allmonuments_linlog","linear_log",-2.58593079173539
"allmonuments_linlog","linear_log",-3.74639098046225
"allmonuments_linlog","linear_log",-2.68965940128448
"allmonuments_linlog","linear_log",-2.55322612484651
"allmonuments_linlog","linear_log",-2.59909412198165
"allmonuments_linlog","linear_log",-2.56290166925508
"allmonuments_linlog","linear_log",-3.05913335177315
"allmonuments_linlog","linear_log",-3.04142782302746
"allmonuments_linlog","linear_log",-2.92940890887222
"allmonuments_linlog","linear_log",-2.74501881267914
"allmonuments_linlog","linear_log",-2.43468088866858
"allmonuments_linlog","linear_log",-2.83957696383593
"allmonuments_linlog","linear_log",-2.46150253574636
"allmonuments_linlog","linear_log",-2.7741439064133
"allmonuments_linlog","linear_log",-2.55280892154654
"allmonuments_linlog","linear_log",-2.92290483377353
"allmonuments_linlog","linear_log",-3.06446282063473
"allmonuments_linlog","linear_log",-2.97672235909825
"allmonuments_linlog","linear_log",-2.7478670060906
"allmonuments_linlog","linear_log",-2.95609119951317
"allmonuments_linlog","linear_log",-2.84870016113659
"allmonuments_linlog","linear_log",-3.75005584015701
"allmonuments_linlog","linear_log",-3.12966796160952
"allmonuments_linlog","linear_log",-2.87212482978276
"allmonuments_linlog","linear_log",-2.90306646732238
"allmonuments_linlog","linear_log",-2.9764744455507
"allmonuments_linlog","linear_log",-2.98311394272572
"allmonuments_linlog","linear_log",-2.3690043611502
"allmonuments_linlog","linear_log",-4.16962836879819
"allmonuments_linlog","linear_log",-2.7026217473827
"allmonuments_linlog","linear_log",-2.79470484359626
"allmonuments_linlog","linear_log",-2.91483158566674
"allmonuments_linlog","linear_log",-2.67085074485789
"allmonuments_linlog","linear_log",-4.18139021987748
"allmonuments_linlog","linear_log",-6.55823853865623
"allmonuments_linlog","linear_log",-3.92742811868503
"allmonuments_linlog","linear_log",-1.94593214011264
"allmonuments_linlog","linear_log",-2.15117118832323
"allmonuments_linlog","linear_log",-2.27788204088623
"allmonuments_linlog","linear_log",-2.00626851705321
"allmonuments_linlog","linear_log",-1.71563775231819
"allmonuments_linlog","linear_log",-3.63163555784879
"allmonuments_linlog","linear_log",-1.88443500340122
"allmonuments_linlog","linear_log",-1.96278507274334
"allmonuments_linlog","linear_log",-1.57590561586408
"allmonuments_linlog","linear_log",-2.90101844961302
"allmonuments_linlog","linear_log",-1.45741116837065
"allmonuments_linlog","linear_log",-1.70500343975116
"allmonuments_linlog","linear_log",-2.60846362925061
"allmonuments_linlog","linear_log",-1.16454936132545
"allmonuments_linlog","linear_log",-2.45991337131601
"allmonuments_linlog","linear_log",-2.55689403106655
"allmonuments_linlog","linear_log",-1.72500183941749
"allmonuments_linlog","linear_log",-2.61681024187972
"allmonuments_linlog","linear_log",-3.34529792882926
"allmonuments_linlog","linear_log",-3.11054551047103
"allmonuments_linlog","linear_log",-2.63798352802634
"allmonuments_linlog","linear_log",-3.46631865881045
"allmonuments_linlog","linear_log",-2.65864098124879
"allmonuments_linlog","linear_log",-3.52657085150502
"allmonuments_linlog","linear_log",-3.12094748820138
"allmonuments_linlog","linear_log",-6.3094696358738
"allmonuments_linlog","linear_log",-2.82813837182229
"allmonuments_linlog","linear_log",-3.14724505869535
"allmonuments_linlog","linear_log",-2.75607007537369
"allmonuments_linlog","linear_log",-2.66502125356416
"allmonuments_linlog","linear_log",-4.22572125538217
"allmonuments_linlog","linear_log",-2.39785368234348
"allmonuments_linlog","linear_log",-4.50353810551937
"allmonuments_linlog","linear_log",-2.82901379720865
"allmonuments_linlog","linear_log",-2.95984341812233
"allmonuments_linlog","linear_log",-4.24767751581454
"allmonuments_linlog","linear_log",-2.80823963738466
"allmonuments_linlog","linear_log",-4.33690322545486
"allmonuments_linlog","linear_log",-6.55880353995043
"allmonuments_linlog","linear_log",-3.04843869082694
"allmonuments_linlog","linear_log",-2.65962698056179
"allmonuments_linlog","linear_log",-2.91797392532876
"allmonuments_linlog","linear_log",-3.20619054353069
"allmonuments_linlog","linear_log",-4.12148177687476
"allmonuments_linlog","linear_log",-2.60941629869002
"allmonuments_linlog","linear_log",-2.66911617433779
"allmonuments_linlog","linear_log",-2.85500797049747
"allmonuments_linlog","linear_log",-3.17840498157929
"allmonuments_linlog","linear_log",-3.46060868707329
"allmonuments_linlog","linear_log",-2.51562843867787
"allmonuments_linlog","linear_log",-2.99654470197549
"allmonuments_linlog","linear_log",-3.69219661015977
"allmonuments_linlog","linear_log",-3.05614196000426
"allmonuments_linlog","linear_log",-2.72618792276872
"allmonuments_linlog","linear_log",-3.23948077663663
"allmonuments_linlog","linear_log",-4.37245000071214
"allmonuments_linlog","linear_log",-2.24368150739765
"allmonuments_linlog","linear_log",-3.21582735052915
"allmonuments_linlog","linear_log",-2.84861810190321
"allmonuments_linlog","linear_log",-1.89628118486144
"allmonuments_linlog","linear_log",-2.85726792028422
"allmonuments_linlog","linear_log",-3.05246814721711
"allmonuments_linlog","linear_log",-2.87608162692598
"allmonuments_linlog","linear_log",-3.14636535150105
"allmonuments_linlog","linear_log",-2.55057780677164
"allmonuments_linlog","linear_log",-3.50483063181756
"allmonuments_linlog","linear_log",-2.80631901540768
"allmonuments_linlog","linear_log",-3.50881710584034
"allmonuments_linlog","linear_log",-2.58715051077925
"allmonuments_linlog","linear_log",-3.24050383007798
"allmonuments_linlog","linear_log",-2.44500726581321
"allmonuments_linlog","linear_log",-3.02812598659335
"allmonuments_linlog","linear_log",-3.20535954070155
"allmonuments_linlog","linear_log",-3.82351990528968
"allmonuments_linlog","linear_log",-2.74805620185066
"allmonuments_linlog","linear_log",-3.36137591977454
"allmonuments_linlog","linear_log",-2.43375679116108
"allmonuments_linlog","linear_log",-2.88114187907459
"allmonuments_linlog","linear_log",-2.80539505505197
"allmonuments_linlog","linear_log",-6.18984805578405
"allmonuments_linlog","linear_log",-2.91978849004722
"allmonuments_linlog","linear_log",-3.17304287849763
"allmonuments_linlog","linear_log",-3.26197632316086
"allmonuments_linlog","linear_log",-3.13055695536593
"allmonuments_linlog","linear_log",-3.73130299468023
"allmonuments_linlog","linear_log",-3.04055334005056
"allmonuments_linlog","linear_log",-3.19446142868323
"allmonuments_linlog","linear_log",-2.73995713403228
"allmonuments_linlog","linear_log",-3.3030810687326
"allmonuments_linlog","linear_log",-3.14376875450987
"allmonuments_linlog","linear_log",-4.76786495782456
"allmonuments_linlog","linear_log",-2.82449926421857
"allmonuments_linlog","linear_log",-2.85322652035497
"allmonuments_linlog","linear_log",-2.89982369864415
"allmonuments_linlog","linear_log",-3.18523336835367
"allmonuments_linlog","linear_log",-7.05666852724266
"allmonuments_linlog","linear_log",-3.06751517856187
"allmonuments_linlog","linear_log",-3.28273862365498
"allmonuments_linlog","linear_log",-2.92931031564723
"allmonuments_linlog","linear_log",-3.250706841634
"allmonuments_linlog","linear_log",-3.74896130366202
"allmonuments_linlog","linear_log",-2.6890740089784
"allmonuments_linlog","linear_log",-3.04955949836772
"allmonuments_linlog","linear_log",-2.79418406508436
"allmonuments_linlog","linear_log",-2.43625242604748
"allmonuments_linlog","linear_log",-2.51718780350705
"allmonuments_linlog","linear_log",-4.94225191820893
"allmonuments_linlog","linear_log",-2.40519874811213
"allmonuments_linlog","linear_log",-2.70444386622725
"allmonuments_linlog","linear_log",-4.5211265976836
"allmonuments_linlog","linear_log",-2.84116257994687
"allmonuments_linlog","linear_log",-3.55967185708254
"allmonuments_linlog","linear_log",-2.54165682082823
"allmonuments_linlog","linear_log",-1.80282720448343
"allmonuments_linlog","linear_log",-2.13804100559407
"allmonuments_linlog","linear_log",-3.95161544130768
"allmonuments_linlog","linear_log",-1.70070174305452
"allmonuments_linlog","linear_log",-2.51336027561295
"allmonuments_linlog","linear_log",-3.04952075724316
"allmonuments_linlog","linear_log",-1.86596569587367
"allmonuments_linlog","linear_log",-1.99086123615253
"allmonuments_linlog","linear_log",-2.37535102119077
"allmonuments_linlog","linear_log",-1.63075983961285
"allmonuments_linlog","linear_log",-2.61527478513023
"allmonuments_linlog","linear_log",-3.11006299616557
"allmonuments_linlog","linear_log",-3.1514340153488
"allmonuments_linlog","linear_log",-2.62180990483742
"allmonuments_linlog","linear_log",-2.3351619009122
"allmonuments_linlog","linear_log",-2.37589580689781
"allmonuments_linlog","linear_log",-3.75337191057234
"allmonuments_linlog","linear_log",-2.91981377026441
"allmonuments_linlog","linear_log",-2.9814343802556
"allmonuments_linlog","linear_log",-2.93129493510252
"allmonuments_linlog","linear_log",-2.73946390884109
"allmonuments_linlog","linear_log",-2.4238309117141
"allmonuments_linlog","linear_log",-2.21704791052688
"allmonuments_linlog","linear_log",-2.75419760145192
"allmonuments_linlog","linear_log",-2.83009023309094
"allmonuments_linlog","linear_log",-2.68715838071443
"allmonuments_linlog","linear_log",-2.83339475939782
"allmonuments_linlog","linear_log",-2.54808601916091
"allmonuments_linlog","linear_log",-2.16863084542374
"allmonuments_linlog","linear_log",-2.93064406679758
"allmonuments_linlog","linear_log",-3.25886523832273
"allmonuments_linlog","linear_log",-2.51765139077735
"allmonuments_linlog","linear_log",-2.79743220455448
"allmonuments_linlog","linear_log",-2.74059489766421
"allmonuments_linlog","linear_log",-2.14750724251056
"allmonuments_linlog","linear_log",-3.02945053154306
"allmonuments_linlog","linear_log",-2.66449462317771
"allmonuments_linlog","linear_log",-3.36773051435226
"allmonuments_linlog","linear_log",-3.0536045522802
"allmonuments_linlog","linear_log",-3.35283602912296
"allmonuments_linlog","linear_log",-2.98601626074485
"allmonuments_linlog","linear_log",-2.77910725103778
"allmonuments_linlog","linear_log",-2.80210525639324
"allmonuments_linlog","linear_log",-3.66143921687533
"allmonuments_linlog","linear_log",-2.55904716007197
"allmonuments_linlog","linear_log",-2.54908852481658
"allmonuments_linlog","linear_log",-3.22885484759873
"allmonuments_linlog","linear_log",-2.83043843465564
"allmonuments_linlog","linear_log",-2.65292120877049
"allmonuments_linlog","linear_log",-3.54975847367171
"allmonuments_linlog","linear_log",-2.70351608640379
"allmonuments_linlog","linear_log",-2.6853773725489
"allmonuments_linlog","linear_log",-2.56184908629854
"allmonuments_linlog","linear_log",-2.74529596338133
"allmonuments_linlog","linear_log",-3.27794421331663
"allmonuments_linlog","linear_log",-2.54848926855266
"allmonuments_linlog","linear_log",-3.41952653721817
"allmonuments_linlog","linear_log",-2.83830330383741
"allmonuments_linlog","linear_log",-3.31645499976122
"allmonuments_linlog","linear_log",-3.00956194376398
"allmonuments_linlog","linear_log",-2.91820617907163
"allmonuments_linlog","linear_log",-2.59056444887148
"allmonuments_linlog","linear_log",-2.7557956098894
"allmonuments_linlog","linear_log",-2.83359154248104
"allmonuments_linlog","linear_log",-3.00701352262011
"allmonuments_linlog","linear_log",-2.8432884901735
"allmonuments_linlog","linear_log",-2.76808304992049
"allmonuments_linlog","linear_log",-2.7918614346303
"allmonuments_linlog","linear_log",-6.12277015022834
"allmonuments_linlog","linear_log",-4.33195468122394
"allmonuments_linlog","linear_log",-3.05725900705059
"allmonuments_linlog","linear_log",-2.65594582304042
"allmonuments_linlog","linear_log",-2.56486227524018
"allmonuments_linlog","linear_log",-3.00453338913947
"allmonuments_linlog","linear_log",-2.44874899222714
"allmonuments_linlog","linear_log",-2.75320172780976
"allmonuments_linlog","linear_log",-2.36319854124475
"allmonuments_linlog","linear_log",-3.16939256559259
"allmonuments_linlog","linear_log",-2.10414365996176
"allmonuments_linlog","linear_log",-2.44988764620745
"allmonuments_linlog","linear_log",-2.43993355247083
"allmonuments_linlog","linear_log",-2.69767870141735
"allmonuments_linlog","linear_log",-2.66662749585979
"allmonuments_linlog","linear_log",-5.58452961516594
"allmonuments_linlog","linear_log",-1.93216928993955
"allmonuments_linlog","linear_log",-2.73809564309867
"allmonuments_linlog","linear_log",-2.44086821740602
"allmonuments_linlog","linear_log",-1.54532219744831
"allmonuments_linlog","linear_log",-2.56682849185407
"allmonuments_linlog","linear_log",-2.81906794592695
"allmonuments_linlog","linear_log",-3.00096129902495
"allmonuments_linlog","linear_log",-2.22395592644472
"allmonuments_linlog","linear_log",-2.38964723706116
"allmonuments_linlog","linear_log",-2.70100215496777
"allmonuments_linlog","linear_log",-3.68061391659539
"allmonuments_linlog","linear_log",-2.48558087778352
"allmonuments_linlog","linear_log",-1.96248382230312
"allmonuments_linlog","linear_log",-1.86529816679599
"allmonuments_linlog","linear_log",-2.65083138809107
"allmonuments_linlog","linear_log",-3.32552806543354
"allmonuments_linlog","linear_log",-2.61292266506675
"allmonuments_linlog","linear_log",-2.65880514153817
"allmonuments_linlog","linear_log",-3.04969535073992
"allmonuments_linlog","linear_log",-3.06107526450992
"allmonuments_linlog","linear_log",-2.7421346031344
"allmonuments_linlog","linear_log",-2.22136546092218
"allmonuments_linlog","linear_log",-2.66988067647901
"allmonuments_linlog","linear_log",-3.09331258834997
"allmonuments_linlog","linear_log",-3.04461456384725
"allmonuments_linlog","linear_log",-3.40351312382422
"allmonuments_linlog","linear_log",-2.00089558685602
"allmonuments_linlog","linear_log",-2.44616418717955
"allmonuments_linlog","linear_log",-3.04844396000022
"allmonuments_linlog","linear_log",-2.60003444322163
"allmonuments_linlog","linear_log",-2.72561607439126
"allmonuments_linlog","linear_log",-3.49772471344608
"allmonuments_linlog","linear_log",-2.74011441626683
"allmonuments_linlog","linear_log",-2.62762494427792
"allmonuments_linlog","linear_log",-3.16305084419626
"allmonuments_linlog","linear_log",-1.70873606309815
"allmonuments_linlog","linear_log",-2.71087756571298
"allmonuments_linlog","linear_log",-3.5485126628625
"allmonuments_linlog","linear_log",-3.23104308360366
"allmonuments_linlog","linear_log",-2.54750080093742
"allmonuments_linlog","linear_log",-2.33660627661423
"allmonuments_linlog","linear_log",-2.66370633973021
"allmonuments_linlog","linear_log",-2.42593817632248
"allmonuments_linlog","linear_log",-2.10923500512394
"allmonuments_linlog","linear_log",-2.18828959256993
"allmonuments_linlog","linear_log",-2.66156028164667
"allmonuments_linlog","linear_log",-2.6911288735388
"allmonuments_linlog","linear_log",-2.48685123537642
"allmonuments_linlog","linear_log",-3.12253384360501
"allmonuments_linlog","linear_log",-2.83932064687243
"allmonuments_linlog","linear_log",-2.44806470263917
"allmonuments_linlog","linear_log",-2.63505768047636
"allmonuments_linlog","linear_log",-2.45687855952503
"allmonuments_linlog","linear_log",-2.45979954090262
"allmonuments_linlog","linear_log",-2.39253721283009
"allmonuments_linlog","linear_log",-1.83124353117873
"allmonuments_linlog","linear_log",-2.23453157173172
"allmonuments_linlog","linear_log",-2.13597851818531
"allmonuments_linlog","linear_log",-2.75746860114116
"allmonuments_linlog","linear_log",-2.73969212219035
"allmonuments_linlog","linear_log",-2.49825272820201
"allmonuments_linlog","linear_log",-2.1934449347097
"allmonuments_linlog","linear_log",-2.94155839208008
"allmonuments_linlog","linear_log",-4.84774731975005
"allmonuments_linlog","linear_log",-3.25295977947163
"allmonuments_linlog","linear_log",-2.6415020569164
"allmonuments_linlog","linear_log",-2.42130215907968
"allmonuments_linlog","linear_log",-2.48956064203527
"allmonuments_linlog","linear_log",-2.6436996447735
"allmonuments_linlog","linear_log",-2.64996867593638
"allmonuments_linlog","linear_log",-2.49785861218361
"allmonuments_linlog","linear_log",-3.8358758023567
"allmonuments_linlog","linear_log",-3.05554131975284
"allmonuments_linlog","linear_log",-3.05344753958706
"allmonuments_linlog","linear_log",-3.32422058542111
"allmonuments_linlog","linear_log",-2.76839447041671
"allmonuments_linlog","linear_log",-2.91171440435486
"allmonuments_linlog","linear_log",-3.67728447036537
"allmonuments_linlog","linear_log",-2.63003903453417
"allmonuments_linlog","linear_log",-2.22505520159695
"allmonuments_linlog","linear_log",-2.65597574586714
"allmonuments_linlog","linear_log",-3.4000121813338
"allmonuments_linlog","linear_log",-3.58588967585847
"allmonuments_linlog","linear_log",-2.6957631376167
"allmonuments_linlog","linear_log",-4.13586212855895
"allmonuments_linlog","linear_log",-2.9802340655952
"allmonuments_linlog","linear_log",-2.93637987006919
"allmonuments_linlog","linear_log",-3.38382200972982
"allmonuments_linlog","linear_log",-3.55448023227514
"allmonuments_linlog","linear_log",-2.21834124596397
"allmonuments_linlog","linear_log",-3.04849663779298
"allmonuments_linlog","linear_log",-2.61446214281282
"allmonuments_linlog","linear_log",-3.00763373790013
"allmonuments_linlog","linear_log",-2.81907007947903
"allmonuments_linlog","linear_log",-5.14567681427669
"allmonuments_linlog","linear_log",-2.71141127743407
"allmonuments_linlog","linear_log",-2.8718552911814
"allmonuments_linlog","linear_log",-2.76836183487638
"allmonuments_linlog","linear_log",-2.72605874299966
"allmonuments_linlog","linear_log",-2.74649550801955
"allmonuments_linlog","linear_log",-2.4960662170277
"allmonuments_linlog","linear_log",-2.68967807410356
"allmonuments_linlog","linear_log",-4.48032098945219
"allmonuments_linlog","linear_log",-3.48848069168928
"allmonuments_linlog","linear_log",-2.8398461073737
"allmonuments_linlog","linear_log",-2.61086481050181
"allmonuments_linlog","linear_log",-2.76555730608438
"allmonuments_linlog","linear_log",-2.84884884789563
"allmonuments_linlog","linear_log",-2.43455574975166
"allmonuments_linlog","linear_log",-2.57316600032486
"allmonuments_linlog","linear_log",-2.45590704159362
"allmonuments_linlog","linear_log",-3.41862670056879
"allmonuments_linlog","linear_log",-1.76656696232339
"allmonuments_linlog","linear_log",-2.33530258049063
"allmonuments_linlog","linear_log",-2.53597914605063
"allmonuments_linlog","linear_log",-2.73981944008992
"allmonuments_linlog","linear_log",-3.30195590013539
"allmonuments_linlog","linear_log",-2.45932805875993
"allmonuments_linlog","linear_log",-3.03862309113047
"allmonuments_linlog","linear_log",-2.64486121732661
"allmonuments_linlog","linear_log",-2.31645323062193
"allmonuments_linlog","linear_log",-3.3105374288104
"allmonuments_linlog","linear_log",-2.49940541315146
"allmonuments_linlog","linear_log",-2.73356606724172
"allmonuments_linlog","linear_log",-2.66935901590472
"allmonuments_linlog","linear_log",-5.36721335957362
"allmonuments_linlog","linear_log",-3.23315183181156
"allmonuments_linlog","linear_log",-2.33521234496304
"allmonuments_linlog","linear_log",-2.16525397509369
"allmonuments_linlog","linear_log",-2.313024922632
"allmonuments_linlog","linear_log",-2.28656963192875
"allmonuments_linlog","linear_log",-2.16546238992066
"allmonuments_linlog","linear_log",-2.88193712464667
"allmonuments_linlog","linear_log",-5.25132569990503
"allmonuments_linlog","linear_log",-2.37471717817244
"allmonuments_linlog","linear_log",-2.33160285933218
"allmonuments_linlog","linear_log",-1.85379790042685
"allmonuments_linlog","linear_log",-2.42185134428928
"allmonuments_linlog","linear_log",-2.23513944719331
"allmonuments_linlog","linear_log",-2.48733576332279
"allmonuments_linlog","linear_log",-2.90527258005478
"allmonuments_linlog","linear_log",-2.21203039962514
"allmonuments_linlog","linear_log",-3.74960988306985
"allmonuments_linlog","linear_log",-2.16009162898552
"allmonuments_linlog","linear_log",-4.43511550251685
"allmonuments_linlog","linear_log",-2.97508214273063
"allmonuments_linlog","linear_log",-2.13539637037812
"allmonuments_linlog","linear_log",-2.37174318875221
"allmonuments_linlog","linear_log",-2.4602576325238
"allmonuments_linlog","linear_log",-2.17945112923987
"allmonuments_linlog","linear_log",-2.88737988937344
"allmonuments_linlog","linear_log",-2.57377740895846
"allmonuments_linlog","linear_log",-2.84998338497674
"allmonuments_linlog","linear_log",-2.38875375741887
"allmonuments_linlog","linear_log",-2.47949633149699
"allmonuments_linlog","linear_log",-2.48884008008221
"allmonuments_linlog","linear_log",-2.47469468479765
"allmonuments_linlog","linear_log",-2.75712171966068
"allmonuments_linlog","linear_log",-3.17867349960629
"allmonuments_linlog","linear_log",-2.63557977711374
"allmonuments_linlog","linear_log",-2.55248953648794
"allmonuments_linlog","linear_log",-2.16191556626735
"allmonuments_linlog","linear_log",-2.66903335373453
"allmonuments_linlog","linear_log",-2.6219236582932
"allmonuments_linlog","linear_log",-2.35553877677192
"allmonuments_linlog","linear_log",-2.31190124151549
"allmonuments_linlog","linear_log",-2.9007463689198
"allmonuments_linlog","linear_log",-3.35952242459029
"allmonuments_linlog","linear_log",-2.84971019924754
"allmonuments_linlog","linear_log",-2.19632124125245
"allmonuments_linlog","linear_log",-2.53094429811203
"allmonuments_linlog","linear_log",-2.44322761839498
"allmonuments_linlog","linear_log",-2.96728093718455
"allmonuments_linlog","linear_log",-3.86993333786725
"allmonuments_linlog","linear_log",-2.51292135848276
"allmonuments_linlog","linear_log",-3.01820136151774
"allmonuments_linlog","linear_log",-2.64049545960863
"allmonuments_linlog","linear_log",-2.79014070612136
"allmonuments_linlog","linear_log",-2.78030179704634
"allmonuments_linlog","linear_log",-3.54739391213714
"allmonuments_linlog","linear_log",-2.52101396694824
"allmonuments_linlog","linear_log",-2.52116461758289
"allmonuments_linlog","linear_log",-2.43161677004052
"allmonuments_linlog","linear_log",-3.60275778387586
"allmonuments_linlog","linear_log",-2.65557127599605
"allmonuments_linlog","linear_log",-3.26545526421648
"allmonuments_linlog","linear_log",-2.74656357386577
"allmonuments_linlog","linear_log",-2.9250176593656
"allmonuments_linlog","linear_log",-3.03274424806162
"allmonuments_linlog","linear_log",-5.6151210734211
"allmonuments_linlog","linear_log",-2.92845033828186
"allmonuments_linlog","linear_log",-6.89284665216717
"allmonuments_linlog","linear_log",-2.67567268459411
"allmonuments_linlog","linear_log",-2.54802052859336
"allmonuments_linlog","linear_log",-3.87447081469017
"allmonuments_linlog","linear_log",-2.50437850758741
"allmonuments_linlog","linear_log",-2.65540709619088
"allmonuments_linlog","linear_log",-2.53966227576158
"allmonuments_linlog","linear_log",-2.6498510833956
"allmonuments_linlog","linear_log",-2.8668393858907
"allmonuments_linlog","linear_log",-2.73430389639465
"allmonuments_linlog","linear_log",-2.6136868974005
"allmonuments_linlog","linear_log",-2.74543848892282
"allmonuments_linlog","linear_log",-3.68336291916277
"allmonuments_linlog","linear_log",-2.90203330515443
"allmonuments_linlog","linear_log",-3.30709582686288
"allmonuments_linlog","linear_log",-2.4430274931071
"allmonuments_linlog","linear_log",-2.64021720226506
"allmonuments_linlog","linear_log",-2.73391211009571
"allmonuments_linlog","linear_log",-2.73600203467148
"allmonuments_linlog","linear_log",-1.98835492678754
"allmonuments_linlog","linear_log",-3.08877563538921
"allmonuments_linlog","linear_log",-2.17674213091879
"allmonuments_linlog","linear_log",-2.89685625628284
"allmonuments_linlog","linear_log",-2.49476400593326
"allmonuments_linlog","linear_log",-2.57141338915445
"allmonuments_linlog","linear_log",-3.67187264758754
"allmonuments_linlog","linear_log",-2.80443410414581
"allmonuments_linlog","linear_log",-3.30009205294323
"allmonuments_linlog","linear_log",-2.74070279023387
"allmonuments_linlog","linear_log",-2.21552334868238
"allmonuments_linlog","linear_log",-2.29499365066432
"allmonuments_linlog","linear_log",-2.91246403778922
"allmonuments_linlog","linear_log",-2.48973624472094
"allmonuments_linlog","linear_log",-2.18921022455058
"allmonuments_linlog","linear_log",-3.90960544012863
"allmonuments_linlog","linear_log",-2.76021077176026
"allmonuments_linlog","linear_log",-2.50278401518032
"allmonuments_linlog","linear_log",-2.00812260209807
