"chain","model","parameter","z"
2,"allwalls_nozero","intercept[42]",0.328892696751491
2,"allwalls_nozero","intercept[43]",0.780239622331158
2,"allwalls_nozero","intercept[44]",1.14520741546306
2,"allwalls_nozero","intercept[45]",0.990728875464763
2,"allwalls_nozero","intercept[46]",0.730449970278571
2,"allwalls_nozero","intercept[47]",0.998917181354837
2,"allwalls_nozero","intercept[48]",0.91382775537289
2,"allwalls_nozero","intercept[49]",1.05326212279351
2,"allwalls_nozero","intercept0",0.875243268124844
2,"allwalls_nozero","scaling[1]",-0.587852567571241
2,"allwalls_nozero","scaling[2]",-1.03267228982909
2,"allwalls_nozero","scaling[3]",-0.933631414395462
2,"allwalls_nozero","scaling[4]",-0.833579818702293
2,"allwalls_nozero","scaling[5]",-0.441805909849955
2,"allwalls_nozero","scaling[6]",-0.708950630014085
2,"allwalls_nozero","scaling[7]",-0.836113519328105
2,"allwalls_nozero","scaling[8]",-1.00710513106658
2,"allwalls_nozero","scaling[9]",-0.68572574576749
2,"allwalls_nozero","scaling[10]",-0.693164440231261
2,"allwalls_nozero","scaling[11]",-0.692962416207838
2,"allwalls_nozero","scaling[12]",-0.870971518236768
2,"allwalls_nozero","scaling[13]",-0.340233276735629
2,"allwalls_nozero","scaling[14]",-0.929478041599711
2,"allwalls_nozero","scaling[15]",-1.2302125402276
2,"allwalls_nozero","scaling[16]",-0.774455941955307
2,"allwalls_nozero","scaling[17]",-0.708988506514551
2,"allwalls_nozero","scaling[18]",-1.02009151660162
2,"allwalls_nozero","scaling[19]",-0.295907511767848
2,"allwalls_nozero","scaling[20]",-0.795176009782877
2,"allwalls_nozero","scaling[21]",-1.11427393389999
2,"allwalls_nozero","scaling[22]",-0.75151307185246
2,"allwalls_nozero","scaling[23]",-0.671643095938038
2,"allwalls_nozero","scaling[24]",-0.764631004931717
2,"allwalls_nozero","scaling[25]",-0.617418404380704
2,"allwalls_nozero","scaling[26]",-0.556404672747535
2,"allwalls_nozero","scaling[27]",-0.771162253468388
2,"allwalls_nozero","scaling[28]",-0.760265023200189
2,"allwalls_nozero","scaling[29]",-0.734599337028598
2,"allwalls_nozero","scaling[30]",-0.930952320080866
2,"allwalls_nozero","scaling[31]",-0.680007155103098
2,"allwalls_nozero","scaling[32]",-0.546963948979378
2,"allwalls_nozero","scaling[33]",-1.0148207603657
2,"allwalls_nozero","scaling[34]",-0.604583429572009
2,"allwalls_nozero","scaling[35]",-0.183453465194543
2,"allwalls_nozero","scaling[36]",-0.616101813962819
2,"allwalls_nozero","scaling[37]",-0.83694282161821
2,"allwalls_nozero","scaling[38]",-0.309411554296823
