"chain","model","parameter","z"
4,"allwalls","intercept[11]",-1.68153121483986
4,"allwalls","intercept[12]",-1.79473644851888
4,"allwalls","intercept[13]",-1.63099696282547
4,"allwalls","intercept[14]",-1.84756585296652
4,"allwalls","intercept[15]",-1.75532623746622
4,"allwalls","intercept[16]",-1.60751958686768
4,"allwalls","intercept[17]",-1.65960234402156
4,"allwalls","intercept[18]",-1.74810830675506
4,"allwalls","intercept[19]",-1.64580820535047
4,"allwalls","intercept[20]",-1.83369450801383
4,"allwalls","intercept[21]",-1.93378055895395
4,"allwalls","intercept[22]",-1.83826493014859
4,"allwalls","intercept[23]",-1.61458161466529
4,"allwalls","intercept[24]",-1.70950322195422
4,"allwalls","intercept[25]",-1.54967592214087
4,"allwalls","intercept[26]",-1.61409247571985
4,"allwalls","intercept[27]",-1.92260177207377
4,"allwalls","intercept[28]",-1.51540023670734
4,"allwalls","intercept[29]",-1.74695561894823
4,"allwalls","intercept[30]",-1.78792694503087
4,"allwalls","intercept[31]",-1.72425185861636
4,"allwalls","intercept[32]",-1.79581269629386
4,"allwalls","intercept[33]",-1.85745984768215
4,"allwalls","intercept[34]",-1.67211040032147
4,"allwalls","intercept[35]",-1.37432381047676
4,"allwalls","intercept[36]",-1.61489160649041
4,"allwalls","intercept[37]",-1.74138274721625
4,"allwalls","intercept[38]",-1.83556095547927
4,"allwalls","intercept[39]",-1.66838960329244
4,"allwalls","intercept[40]",-1.87025683727682
4,"allwalls","intercept[41]",-1.89288661273121
4,"allwalls","intercept[42]",-1.46328663821833
4,"allwalls","intercept[43]",-1.80910560294562
4,"allwalls","intercept[44]",-1.9446110273087
4,"allwalls","intercept[45]",-1.48360894870202
4,"allwalls","intercept[46]",-1.76339965717629
4,"allwalls","intercept[47]",-1.74146302844338
4,"allwalls","intercept[48]",-1.60891747169004
4,"allwalls","intercept[49]",-1.73398290941073
4,"allwalls","intercept0",-1.82125288630631
4,"allwalls","scaling[1]",1.84845426962688
4,"allwalls","scaling[2]",1.74790312996065
4,"allwalls","scaling[3]",1.5148109652536
4,"allwalls","scaling[4]",1.6865047526967
4,"allwalls","scaling[5]",1.80815334067436
4,"allwalls","scaling[6]",1.70195123487066
4,"allwalls","scaling[7]",1.67826954655287
4,"allwalls","scaling[8]",1.71422746635313
4,"allwalls","scaling[9]",1.81684944151316
4,"allwalls","scaling[10]",1.58270241325979
4,"allwalls","scaling[11]",1.69760203341892
4,"allwalls","scaling[12]",1.4849049013939
4,"allwalls","scaling[13]",1.68769553552196
4,"allwalls","scaling[14]",1.53936254781671
4,"allwalls","scaling[15]",1.65524804199585
4,"allwalls","scaling[16]",1.52709347447342
4,"allwalls","scaling[17]",1.6391136002541
4,"allwalls","scaling[18]",1.71403506170268
4,"allwalls","scaling[19]",1.50534676539941
4,"allwalls","scaling[20]",1.62156877652741
4,"allwalls","scaling[21]",1.56140896206553
4,"allwalls","scaling[22]",1.72081216297693
4,"allwalls","scaling[23]",1.72235733165467
4,"allwalls","scaling[24]",1.66795981439731
4,"allwalls","scaling[25]",1.70244624987908
4,"allwalls","scaling[26]",1.67036190935879
4,"allwalls","scaling[27]",1.59729538424471
4,"allwalls","scaling[28]",1.57788789078202
4,"allwalls","scaling[29]",1.43907181365183
4,"allwalls","scaling[30]",1.69355446353206
4,"allwalls","scaling[31]",1.47943290474949
4,"allwalls","scaling[32]",1.7519287431284
4,"allwalls","scaling[33]",1.65154996738682
4,"allwalls","scaling[34]",1.56901420458204
4,"allwalls","scaling[35]",1.59192224496264
4,"allwalls","scaling[36]",1.58751912257996
4,"allwalls","scaling[37]",1.63492570786632
4,"allwalls","scaling[38]",1.56845827022348
4,"allwalls","scaling[39]",1.62422151287905
4,"allwalls","scaling[40]",1.7086562814865
4,"allwalls","scaling[41]",1.84548842987019
4,"allwalls","scaling[42]",1.72576038672086
4,"allwalls","scaling[43]",1.6697337384558
4,"allwalls","scaling[44]",1.57370856769493
4,"allwalls","scaling[45]",1.62798121317828
4,"allwalls","scaling[46]",1.62161024820601
4,"allwalls","scaling[47]",1.64808982122388
4,"allwalls","scaling[48]",1.60026821258936
4,"allwalls","scaling[49]",1.49729644760628
4,"allwalls","scaling0",1.64518663620751
4,"allwalls","sd0",0.319994124603698
4,"allwalls","sd1",-0.107985204493971
4,"allwalls","sigma_pop",-0.819928623595806
4,"allwalls","size",-0.197201613097674
