"chain","model","parameter","z"
4,"allmonuments","scaling[20]",2.63887998628624
4,"allmonuments","scaling[21]",1.53135380972611
4,"allmonuments","scaling[22]",2.17594859700409
4,"allmonuments","scaling[23]",2.15338973238552
4,"allmonuments","scaling[24]",2.08738833577981
4,"allmonuments","scaling[25]",1.98260027068844
4,"allmonuments","scaling[26]",2.3627919349518
4,"allmonuments","scaling[27]",1.91733238582634
4,"allmonuments","scaling[28]",1.70565003417321
4,"allmonuments","scaling[29]",1.80711034651182
4,"allmonuments","scaling[30]",1.92076198367572
4,"allmonuments","scaling[31]",2.35672784993731
4,"allmonuments","scaling[32]",2.06902053805855
4,"allmonuments","scaling[33]",2.16030496551372
4,"allmonuments","scaling[34]",2.48704669460527
4,"allmonuments","scaling[35]",2.13818576651856
4,"allmonuments","scaling[36]",2.01489242934188
4,"allmonuments","scaling[37]",1.00714262343201
4,"allmonuments","scaling[38]",1.71075619527148
4,"allmonuments","scaling[39]",1.58417593620323
4,"allmonuments","scaling[40]",1.63207259236154
4,"allmonuments","scaling[41]",1.77976257409777
4,"allmonuments","scaling[42]",2.02484416054623
4,"allmonuments","scaling[43]",2.20956142373536
4,"allmonuments","scaling[44]",1.17969702942478
4,"allmonuments","scaling[45]",1.80462760924897
4,"allmonuments","scaling[46]",2.107617197225
4,"allmonuments","scaling[47]",2.26874676660903
4,"allmonuments","scaling[48]",2.14527104448242
4,"allmonuments","scaling[49]",2.39930799241438
4,"allmonuments","scaling[50]",1.80285751195164
4,"allmonuments","scaling[51]",1.85127531991811
4,"allmonuments","scaling0",2.11495990670948
4,"allmonuments","sd0",2.42029625572492
4,"allmonuments","sd1",-1.48898821046849
4,"allmonuments","sigma_pop",0.017248861413271
4,"allmonuments","size",2.12102193242462
