"chain","model","parameter","z"
3,"filtmonuments","intercept[17]",0.952986976452501
3,"filtmonuments","intercept[18]",0.861828530903999
3,"filtmonuments","intercept[19]",0.883458132479842
3,"filtmonuments","intercept[20]",0.815429035722939
3,"filtmonuments","intercept[21]",0.847673173232641
3,"filtmonuments","intercept[22]",1.19275474337635
3,"filtmonuments","intercept[23]",1.31436800808166
3,"filtmonuments","intercept[24]",0.992181028232049
3,"filtmonuments","intercept[25]",0.85046156630977
3,"filtmonuments","intercept[26]",1.15934539765939
3,"filtmonuments","intercept[27]",0.826940814897869
3,"filtmonuments","intercept[28]",1.04494751849345
3,"filtmonuments","intercept[29]",1.02552905515728
3,"filtmonuments","intercept[30]",1.1967168716442
3,"filtmonuments","intercept[31]",0.955379455212464
3,"filtmonuments","intercept[32]",1.17917872169302
3,"filtmonuments","intercept[33]",1.01172881114281
3,"filtmonuments","intercept[34]",0.997195311001875
3,"filtmonuments","intercept[35]",1.02337792775095
3,"filtmonuments","intercept[36]",0.815881983262548
3,"filtmonuments","intercept[37]",0.977988086191238
3,"filtmonuments","intercept[38]",1.09157641783029
3,"filtmonuments","intercept[39]",1.1198156517128
3,"filtmonuments","intercept[40]",1.09173834836298
3,"filtmonuments","intercept[41]",1.21470919458081
3,"filtmonuments","intercept[42]",0.810869888374617
3,"filtmonuments","intercept[43]",1.02239992078818
3,"filtmonuments","intercept[44]",0.858958474697922
3,"filtmonuments","intercept[45]",1.340251852207
3,"filtmonuments","intercept[46]",0.640133217531804
3,"filtmonuments","intercept[47]",1.02625035128468
3,"filtmonuments","intercept[48]",1.16706684585323
3,"filtmonuments","intercept[49]",0.801878979626949
3,"filtmonuments","intercept[50]",1.19403570691043
3,"filtmonuments","intercept[51]",1.14483969771513
3,"filtmonuments","intercept0",1.12252655257153
3,"filtmonuments","scaling[1]",-1.13085634083626
3,"filtmonuments","scaling[2]",-0.674832652996864
3,"filtmonuments","scaling[3]",-0.686878935277799
3,"filtmonuments","scaling[4]",-0.692662075729185
3,"filtmonuments","scaling[5]",-0.802491137538895
3,"filtmonuments","scaling[6]",-0.939248782807328
3,"filtmonuments","scaling[7]",-0.917063301575843
3,"filtmonuments","scaling[8]",-0.77212307491781
3,"filtmonuments","scaling[9]",-0.791109629029755
3,"filtmonuments","scaling[10]",-0.809645777114145
3,"filtmonuments","scaling[11]",-0.710944626269125
3,"filtmonuments","scaling[12]",-0.796433704162006
3,"filtmonuments","scaling[13]",-0.690709734550984
3,"filtmonuments","scaling[14]",-0.775756422125344
3,"filtmonuments","scaling[15]",-0.861662623411883
3,"filtmonuments","scaling[16]",-0.834007980143043
3,"filtmonuments","scaling[17]",-0.695230996014999
3,"filtmonuments","scaling[18]",-0.716983440526942
3,"filtmonuments","scaling[19]",-0.730757594755799
3,"filtmonuments","scaling[20]",-0.765704986801923
3,"filtmonuments","scaling[21]",-0.802974777559746
3,"filtmonuments","scaling[22]",-0.74953840921164
3,"filtmonuments","scaling[23]",-0.941157490603941
3,"filtmonuments","scaling[24]",-0.884466300648772
3,"filtmonuments","scaling[25]",-0.781214907875304
3,"filtmonuments","scaling[26]",-0.978872444188108
3,"filtmonuments","scaling[27]",-0.823161581670819
3,"filtmonuments","scaling[28]",-0.86058621143486
3,"filtmonuments","scaling[29]",-0.810700650047052
3,"filtmonuments","scaling[30]",-0.863664859878184
3,"filtmonuments","scaling[31]",-0.694523725692718
3,"filtmonuments","scaling[32]",-0.995534908516995
3,"filtmonuments","scaling[33]",-0.750373745281413
3,"filtmonuments","scaling[34]",-0.76969046044658
3,"filtmonuments","scaling[35]",-0.720669889179832
3,"filtmonuments","scaling[36]",-0.658285257677964
3,"filtmonuments","scaling[37]",-0.73011157885253
3,"filtmonuments","scaling[38]",-0.729637206095676
3,"filtmonuments","scaling[39]",-0.906674570983771
3,"filtmonuments","scaling[40]",-0.798488018555845
3,"filtmonuments","scaling[41]",-0.738762613401532
3,"filtmonuments","scaling[42]",-0.830994509359972
3,"filtmonuments","scaling[43]",-0.784436147629571
3,"filtmonuments","scaling[44]",-0.68350781705628
3,"filtmonuments","scaling[45]",-0.832425153065204
3,"filtmonuments","scaling[46]",-0.676157144936593
3,"filtmonuments","scaling[47]",-0.744226892283884
3,"filtmonuments","scaling[48]",-0.834938317170013
3,"filtmonuments","scaling[49]",-0.669549664707142
3,"filtmonuments","scaling[50]",-0.937632671354265
3,"filtmonuments","scaling[51]",-0.818977569359862
3,"filtmonuments","scaling0",-0.813062025086941
3,"filtmonuments","sd0",-0.0300510635105051
3,"filtmonuments","sd1",-0.110204278821445
3,"filtmonuments","sigma_pop",0.520037388462863
3,"filtmonuments","size",0.655294187109097
4,"filtmonuments","b0",-0.382464398228748
4,"filtmonuments","b1",0.601383591004508
4,"filtmonuments","intercept[1]",0.936891811300029
4,"filtmonuments","intercept[2]",-0.0159037828639491
4,"filtmonuments","intercept[3]",0.840633098354305
4,"filtmonuments","intercept[4]",0.641260619157625
4,"filtmonuments","intercept[5]",0.609755359001754
4,"filtmonuments","intercept[6]",0.957199930208164
4,"filtmonuments","intercept[7]",0.814307812231732
4,"filtmonuments","intercept[8]",0.502407464723707
4,"filtmonuments","intercept[9]",0.558416598917781
4,"filtmonuments","intercept[10]",0.347703211784506
4,"filtmonuments","intercept[11]",0.492576455709159
4,"filtmonuments","intercept[12]",0.714931195363753
4,"filtmonuments","intercept[13]",0.814817387964814
4,"filtmonuments","intercept[14]",0.721719096536494
4,"filtmonuments","intercept[15]",0.863575629581471
4,"filtmonuments","intercept[16]",0.551227308544541
4,"filtmonuments","intercept[17]",0.52418314538547
4,"filtmonuments","intercept[18]",0.487403063207361
4,"filtmonuments","intercept[19]",0.567596846349861
4,"filtmonuments","intercept[20]",0.19301985806758
4,"filtmonuments","intercept[21]",0.74196235906416
4,"filtmonuments","intercept[22]",0.81657488136277
4,"filtmonuments","intercept[23]",0.749009464761062
4,"filtmonuments","intercept[24]",0.920742072202891
4,"filtmonuments","intercept[25]",0.52675294587436
4,"filtmonuments","intercept[26]",0.420284768755309
4,"filtmonuments","intercept[27]",0.761797436148446
4,"filtmonuments","intercept[28]",0.557477579414012
4,"filtmonuments","intercept[29]",0.314259761927403
4,"filtmonuments","intercept[30]",0.467625202828094
4,"filtmonuments","intercept[31]",0.364709281481742
4,"filtmonuments","intercept[32]",0.776775668129091
4,"filtmonuments","intercept[33]",0.416986488719943
4,"filtmonuments","intercept[34]",0.492107191262169
4,"filtmonuments","intercept[35]",0.154403091694908
4,"filtmonuments","intercept[36]",0.599044622421964
4,"filtmonuments","intercept[37]",0.818899271764715
4,"filtmonuments","intercept[38]",0.596053007539655
4,"filtmonuments","intercept[39]",0.18036133725461
4,"filtmonuments","intercept[40]",1.0469150953184
4,"filtmonuments","intercept[41]",0.84041283033631
4,"filtmonuments","intercept[42]",0.284138565159639
4,"filtmonuments","intercept[43]",0.991786679561378
4,"filtmonuments","intercept[44]",0.86911001385072
4,"filtmonuments","intercept[45]",0.863805345455893
4,"filtmonuments","intercept[46]",0.451090595412851
4,"filtmonuments","intercept[47]",0.325209702155065
4,"filtmonuments","intercept[48]",0.903059655076767
4,"filtmonuments","intercept[49]",0.504697227452658
4,"filtmonuments","intercept[50]",0.702683391339373
4,"filtmonuments","intercept[51]",0.849238954106351
4,"filtmonuments","intercept0",0.675763330027746
4,"filtmonuments","scaling[1]",-0.992438285567471
4,"filtmonuments","scaling[2]",-0.0987264688750672
4,"filtmonuments","scaling[3]",-0.874534837924623
4,"filtmonuments","scaling[4]",-0.620064357371848
4,"filtmonuments","scaling[5]",-0.759270554929912
4,"filtmonuments","scaling[6]",-0.641769186801615
4,"filtmonuments","scaling[7]",-0.923575230022562
4,"filtmonuments","scaling[8]",-0.804738993789948
4,"filtmonuments","scaling[9]",-0.583109650259439
4,"filtmonuments","scaling[10]",-0.599187501268853
4,"filtmonuments","scaling[11]",-0.682800185420008
4,"filtmonuments","scaling[12]",-0.648091340812134
4,"filtmonuments","scaling[13]",-0.899161617681438
