"chain","model","parameter","z"
3,"filtmonuments_nozero","scaling[23]",-0.464571896067687
3,"filtmonuments_nozero","scaling[24]",-0.0795399981853089
3,"filtmonuments_nozero","scaling[25]",0.608295826655667
3,"filtmonuments_nozero","scaling[26]",-0.924129084085894
3,"filtmonuments_nozero","scaling[27]",0.476956703655091
3,"filtmonuments_nozero","scaling[28]",0.380371833098478
3,"filtmonuments_nozero","scaling[29]",0.513236212960023
3,"filtmonuments_nozero","scaling[30]",-0.0625030966308069
3,"filtmonuments_nozero","scaling[31]",1.31219097128998
3,"filtmonuments_nozero","scaling[32]",-0.168114208008001
3,"filtmonuments_nozero","scaling[33]",-0.912657275095004
3,"filtmonuments_nozero","scaling[34]",-0.0673372892611937
3,"filtmonuments_nozero","scaling[35]",-0.424613300956277
3,"filtmonuments_nozero","scaling[36]",0.376030780819303
3,"filtmonuments_nozero","scaling[37]",1.12987461485741
3,"filtmonuments_nozero","scaling[38]",-0.500512426263506
3,"filtmonuments_nozero","scaling[39]",0.769256328337495
3,"filtmonuments_nozero","scaling[40]",0.964760012867991
3,"filtmonuments_nozero","scaling[41]",0.0367275426692488
3,"filtmonuments_nozero","scaling[42]",0.656898283881803
3,"filtmonuments_nozero","scaling[43]",-0.414661114781911
3,"filtmonuments_nozero","scaling[44]",-0.32649626975761
3,"filtmonuments_nozero","scaling[45]",-0.209178474676829
3,"filtmonuments_nozero","scaling[46]",-0.39932714885699
3,"filtmonuments_nozero","scaling[47]",-0.971019821939402
3,"filtmonuments_nozero","scaling[48]",-0.661835944516807
3,"filtmonuments_nozero","scaling[49]",0.545058900871881
3,"filtmonuments_nozero","scaling[50]",0.226446450548293
3,"filtmonuments_nozero","scaling[51]",0.190472703925047
3,"filtmonuments_nozero","scaling0",0.193461114616274
3,"filtmonuments_nozero","sd0",-0.0914010332459743
3,"filtmonuments_nozero","sd1",0.435444502650371
3,"filtmonuments_nozero","sigma_pop",-0.230834346178591
3,"filtmonuments_nozero","size",0.0930978347911495
4,"filtmonuments_nozero","b0",-0.555129680699628
4,"filtmonuments_nozero","b1",0.571275159845424
4,"filtmonuments_nozero","intercept[1]",0.592449008432884
4,"filtmonuments_nozero","intercept[2]",0.864245921009987
4,"filtmonuments_nozero","intercept[3]",0.00382148974401558
4,"filtmonuments_nozero","intercept[4]",0.829548082439768
4,"filtmonuments_nozero","intercept[5]",0.563037507323411
4,"filtmonuments_nozero","intercept[6]",1.63041304190703
4,"filtmonuments_nozero","intercept[7]",0.759400137534821
