"chain","model","parameter","z"
3,"allmonuments_sup","scaling[18]",-0.455761754262282
3,"allmonuments_sup","scaling[19]",-0.567245293361559
3,"allmonuments_sup","scaling[20]",-0.50848771180904
3,"allmonuments_sup","scaling[21]",-0.523941423716973
3,"allmonuments_sup","scaling[22]",-0.48021506874937
3,"allmonuments_sup","scaling[23]",-0.539726304965144
3,"allmonuments_sup","scaling[24]",-0.511245884582394
3,"allmonuments_sup","scaling[25]",-0.632153994476342
3,"allmonuments_sup","scaling[26]",-0.586382138137871
3,"allmonuments_sup","scaling[27]",-0.495040947394061
3,"allmonuments_sup","scaling[28]",-0.421229741652739
3,"allmonuments_sup","scaling[29]",-0.493453173241116
3,"allmonuments_sup","scaling[30]",-0.545397524084265
3,"allmonuments_sup","scaling[31]",-0.615207559959937
3,"allmonuments_sup","scaling[32]",-0.52733876412002
3,"allmonuments_sup","scaling[33]",-0.369574252210632
3,"allmonuments_sup","scaling[34]",-0.579472954951826
3,"allmonuments_sup","scaling[35]",-0.483967494553463
3,"allmonuments_sup","scaling[36]",-0.645414044379218
3,"allmonuments_sup","scaling[37]",-0.403853425851239
3,"allmonuments_sup","scaling[38]",-0.490648783347161
3,"allmonuments_sup","scaling[39]",-0.53480526004987
3,"allmonuments_sup","scaling[40]",-0.624141914408469
3,"allmonuments_sup","scaling[41]",-0.43114261544926
3,"allmonuments_sup","scaling[42]",-0.35149474359953
3,"allmonuments_sup","scaling[43]",-0.563643119775097
3,"allmonuments_sup","scaling[44]",-0.702176182111222
3,"allmonuments_sup","scaling[45]",-0.478716316242237
3,"allmonuments_sup","scaling[46]",-0.542941685100706
3,"allmonuments_sup","scaling[47]",-0.573269415781423
3,"allmonuments_sup","scaling[48]",-0.747206233897559
3,"allmonuments_sup","scaling[49]",-0.451418228528597
3,"allmonuments_sup","scaling[50]",-0.563015890493735
3,"allmonuments_sup","scaling[51]",-0.661211045255241
3,"allmonuments_sup","scaling0",-0.5141187839921
3,"allmonuments_sup","sd0",0.0756409091227839
3,"allmonuments_sup","sd1",-1.0019523197935
3,"allmonuments_sup","sigma_pop",1.05372114466402
3,"allmonuments_sup","size",1.43919816784375
4,"allmonuments_sup","b0",0.101224115110627
4,"allmonuments_sup","b1",-0.263713097839277
4,"allmonuments_sup","intercept[1]",-0.3266452191333
4,"allmonuments_sup","intercept[2]",0.806049415760057
4,"allmonuments_sup","intercept[3]",-0.342538647745199
4,"allmonuments_sup","intercept[4]",-0.293599211942985
4,"allmonuments_sup","intercept[5]",-0.324480519968463
4,"allmonuments_sup","intercept[6]",-0.66050927597403
4,"allmonuments_sup","intercept[7]",-0.190009413112155
4,"allmonuments_sup","intercept[8]",-0.378652541086354
4,"allmonuments_sup","intercept[9]",0.0448437026157114
4,"allmonuments_sup","intercept[10]",-0.0206283616806188
4,"allmonuments_sup","intercept[11]",-0.346740584123433
4,"allmonuments_sup","intercept[12]",-0.175875201607187
4,"allmonuments_sup","intercept[13]",-0.0653275768720937
4,"allmonuments_sup","intercept[14]",-0.305244553490551
4,"allmonuments_sup","intercept[15]",-0.291879285516114
4,"allmonuments_sup","intercept[16]",0.249698772932516
4,"allmonuments_sup","intercept[17]",-0.0568193639549006
4,"allmonuments_sup","intercept[18]",0.000120240294627674
4,"allmonuments_sup","intercept[19]",0.0424621758463289
4,"allmonuments_sup","intercept[20]",0.0989280322262138
4,"allmonuments_sup","intercept[21]",-0.375415298279159
4,"allmonuments_sup","intercept[22]",0.118623941744645
4,"allmonuments_sup","intercept[23]",-0.24775861360872
4,"allmonuments_sup","intercept[24]",-0.269676282878737
4,"allmonuments_sup","intercept[25]",-0.262878878139201
4,"allmonuments_sup","intercept[26]",0.016500825248049
4,"allmonuments_sup","intercept[27]",-0.164397078085265
4,"allmonuments_sup","intercept[28]",-0.116152396199665
4,"allmonuments_sup","intercept[29]",0.150283441768131
4,"allmonuments_sup","intercept[30]",-0.190320607246928
4,"allmonuments_sup","intercept[31]",-0.295920702715504
4,"allmonuments_sup","intercept[32]",0.161695580674169
4,"allmonuments_sup","intercept[33]",-0.0141063274250287
4,"allmonuments_sup","intercept[34]",-0.0372253277858418
4,"allmonuments_sup","intercept[35]",0.432391083790737
4,"allmonuments_sup","intercept[36]",-0.192924397019208
4,"allmonuments_sup","intercept[37]",-0.643543750927345
4,"allmonuments_sup","intercept[38]",-0.371787964324243
4,"allmonuments_sup","intercept[39]",-0.29416440835232
4,"allmonuments_sup","intercept[40]",-0.736328152112594
4,"allmonuments_sup","intercept[41]",-0.301141214003441
4,"allmonuments_sup","intercept[42]",0.0421071981143731
4,"allmonuments_sup","intercept[43]",-0.443655600225241
4,"allmonuments_sup","intercept[44]",-0.42058626342346
4,"allmonuments_sup","intercept[45]",-0.417787003695898
4,"allmonuments_sup","intercept[46]",-0.116953529687179
4,"allmonuments_sup","intercept[47]",0.201885463125476
4,"allmonuments_sup","intercept[48]",-0.349935803842715
4,"allmonuments_sup","intercept[49]",-0.129003092351354
4,"allmonuments_sup","intercept[50]",-0.0224822388144823
4,"allmonuments_sup","intercept[51]",-0.451113767731801
4,"allmonuments_sup","intercept0",-0.0920113357912618
4,"allmonuments_sup","scaling[1]",0.339144828095203
4,"allmonuments_sup","scaling[2]",-0.679532247426283
4,"allmonuments_sup","scaling[3]",0.501232699345869
4,"allmonuments_sup","scaling[4]",0.107394205938559
4,"allmonuments_sup","scaling[5]",0.516281148028641
4,"allmonuments_sup","scaling[6]",0.148453304982468
4,"allmonuments_sup","scaling[7]",0.385843486074593
4,"allmonuments_sup","scaling[8]",0.522387490670197
4,"allmonuments_sup","scaling[9]",0.166025739012604
4,"allmonuments_sup","scaling[10]",0.201307526790717
4,"allmonuments_sup","scaling[11]",0.368508685061689
4,"allmonuments_sup","scaling[12]",0.348906050838947
4,"allmonuments_sup","scaling[13]",0.262576908968228
4,"allmonuments_sup","scaling[14]",0.376731648167603
4,"allmonuments_sup","scaling[15]",0.526897516860416
4,"allmonuments_sup","scaling[16]",-0.000634724354240271
4,"allmonuments_sup","scaling[17]",-0.0105115886896282
4,"allmonuments_sup","scaling[18]",-0.0202055195999231
4,"allmonuments_sup","scaling[19]",0.0439850546929998
4,"allmonuments_sup","scaling[20]",-0.15362352813664
4,"allmonuments_sup","scaling[21]",0.452931453756222
4,"allmonuments_sup","scaling[22]",0.0947274001888063
4,"allmonuments_sup","scaling[23]",0.364998858452716
4,"allmonuments_sup","scaling[24]",0.440750830518745
4,"allmonuments_sup","scaling[25]",0.339842376374594
4,"allmonuments_sup","scaling[26]",0.129251067980371
4,"allmonuments_sup","scaling[27]",0.410828724218148
4,"allmonuments_sup","scaling[28]",0.273470329419165
4,"allmonuments_sup","scaling[29]",-0.0158823236888629
4,"allmonuments_sup","scaling[30]",0.235450386637277
4,"allmonuments_sup","scaling[31]",0.167304396891245
4,"allmonuments_sup","scaling[32]",-0.0745407988049308
4,"allmonuments_sup","scaling[33]",-0.104251027878768
4,"allmonuments_sup","scaling[34]",0.142657954692744
4,"allmonuments_sup","scaling[35]",-0.14814067737117
4,"allmonuments_sup","scaling[36]",0.345658053433149
4,"allmonuments_sup","scaling[37]",0.606147864734296
4,"allmonuments_sup","scaling[38]",0.57097904443285
4,"allmonuments_sup","scaling[39]",0.248321423998356
4,"allmonuments_sup","scaling[40]",0.412976708093775
4,"allmonuments_sup","scaling[41]",0.429878149172695
4,"allmonuments_sup","scaling[42]",-0.108113754391977
4,"allmonuments_sup","scaling[43]",0.180799474517893
4,"allmonuments_sup","scaling[44]",0.529073216979028
4,"allmonuments_sup","scaling[45]",0.321112263092479
4,"allmonuments_sup","scaling[46]",0.114445173569276
4,"allmonuments_sup","scaling[47]",0.124529732095465
4,"allmonuments_sup","scaling[48]",0.555154920948682
4,"allmonuments_sup","scaling[49]",0.154504161871935
4,"allmonuments_sup","scaling[50]",0.224862932739572
4,"allmonuments_sup","scaling[51]",0.319435671113437
4,"allmonuments_sup","scaling0",0.285080579748843
4,"allmonuments_sup","sd0",-0.857930952537709
4,"allmonuments_sup","sd1",0.872712569817487
4,"allmonuments_sup","sigma_pop",-0.197007183940244
4,"allmonuments_sup","size",-0.362683449873955
