"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"United States of America","2020","Total","Both Sexes","Augusta (GA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","202081",""
"United States of America","2020","Total","Both Sexes","Aurora (CO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","386261",""
"United States of America","2020","Total","Both Sexes","Aurora (IL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","180542",""
"United States of America","2020","Total","Both Sexes","Austin (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","961855",""
"United States of America","2020","Total","Both Sexes","Bakersfield (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","403455",""
"United States of America","2020","Total","Both Sexes","Baltimore (MD)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","585708",""
"United States of America","2020","Total","Both Sexes","Baton Rouge (LA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","227470",""
"United States of America","2020","Total","Both Sexes","Beaumont (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","115282",""
"United States of America","2020","Total","Both Sexes","Bellevue (WA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","151854",""
"United States of America","2020","Total","Both Sexes","Berkeley (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","124321",""
"United States of America","2020","Total","Both Sexes","Billings (MT)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","117116",""
"United States of America","2020","Total","Both Sexes","Birmingham (AL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","200733",""
"United States of America","2020","Total","Both Sexes","Boise City (ID)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","235684",""
"United States of America","2020","Total","Both Sexes","Boston (MA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","675647",""
"United States of America","2020","Total","Both Sexes","Brandon (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","114626",""
"United States of America","2020","Total","Both Sexes","Boulder (CO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","108250",""
"United States of America","2020","Total","Both Sexes","Bridgeport (CT)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","148654",""
"United States of America","2020","Total","Both Sexes","Brockton (MA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","105643",""
"United States of America","2020","Total","Both Sexes","Broken Arrow (OK)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","113540",""
"United States of America","2020","Total","Both Sexes","Brownsville (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","186738",""
"United States of America","2020","Total","Both Sexes","Buffalo (NY)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","278349",""
"United States of America","2020","Total","Both Sexes","Burbank (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","107337",""
"United States of America","2020","Total","Both Sexes","Carlsbad (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","114746",""
"United States of America","2020","Total","Both Sexes","Cambridge (MA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","118403",""
"United States of America","2020","Total","Both Sexes","Cape Coral (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","194016",""
"United States of America","2020","Total","Both Sexes","Carrollton (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","133434",""
"United States of America","2020","Total","Both Sexes","Cary (NC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","174721",""
"United States of America","2020","Total","Both Sexes","Cedar Rapids (IA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","137710",""
"United States of America","2020","Total","Both Sexes","Centennial (CO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","108418",""
"United States of America","2020","Total","Both Sexes","Chandler (AZ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","275987",""
"United States of America","2020","Total","Both Sexes","Charleston (SC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","150227",""
"United States of America","2020","Total","Both Sexes","Charlotte (NC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","874579",""
"United States of America","2020","Total","Both Sexes","Chattanooga (TN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","181099",""
"United States of America","2020","Total","Both Sexes","Chesapeake (VA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","249422",""
"United States of America","2020","Total","Both Sexes","Chicago (IL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","2746388",""
"United States of America","2020","Total","Both Sexes","Chico (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","101475",""
"United States of America","2020","Total","Both Sexes","Chula Vista (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","275487",""
"United States of America","2020","Total","Both Sexes","Cincinnati (OH)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","309317",""
"United States of America","2020","Total","Both Sexes","Clarksville (TN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","166722",""
"United States of America","2020","Total","Both Sexes","Clearwater (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","117292",""
"United States of America","2020","Total","Both Sexes","Cleveland (OH)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","372624",""
"United States of America","2020","Total","Both Sexes","Clovis (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","120124",""
"United States of America","2020","Total","Both Sexes","College Station (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","120511",""
"United States of America","2020","Total","Both Sexes","Colorado Springs (CO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","478961",""
"United States of America","2020","Total","Both Sexes","Columbia (MD)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","104681",""
"United States of America","2020","Total","Both Sexes","Columbia (MO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","126254",""
"United States of America","2020","Total","Both Sexes","Columbia (SC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","136632",""
"United States of America","2020","Total","Both Sexes","Columbus (GA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","206922",""
"United States of America","2020","Total","Both Sexes","Columbus (OH)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","905748",""
"United States of America","2020","Total","Both Sexes","Concord (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","125410",""
"United States of America","2020","Total","Both Sexes","Concord (NC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","105240",""
"United States of America","2020","Total","Both Sexes","Coral Springs (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","134394",""
"United States of America","2020","Total","Both Sexes","Corona (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","157136",""
"United States of America","2020","Total","Both Sexes","Corpus Christi (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","317863",""
"United States of America","2020","Total","Both Sexes","Costa Mesa (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","111918",""
"United States of America","2020","Total","Both Sexes","Dallas (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","1304379",""
"United States of America","2020","Total","Both Sexes","Daly City (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","104901",""
"United States of America","2020","Total","Both Sexes","Davenport (IA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","101724",""
"United States of America","2020","Total","Both Sexes","Davie (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","105691",""
"United States of America","2020","Total","Both Sexes","Dayton (OH)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","137644",""
"United States of America","2020","Total","Both Sexes","Dearborn (MI)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","109976",""
"United States of America","2020","Total","Both Sexes","Denton (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","139869",""
"United States of America","2020","Total","Both Sexes","Denver (CO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","715522",""
"United States of America","2020","Total","Both Sexes","Des Moines (IA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","214133",""
"United States of America","2020","Total","Both Sexes","Detroit (MI)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","639111",""
"United States of America","2020","Total","Both Sexes","Downey (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","114355",""
"United States of America","2020","Total","Both Sexes","Durham (NC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","283506",""
"United States of America","2020","Total","Both Sexes","East Los Angeles (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","118786",""
"United States of America","2020","Total","Both Sexes","Edinburg (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","100243",""
"United States of America","2020","Total","Both Sexes","El Cajon (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","106215",""
"United States of America","2020","Total","Both Sexes","El Monte (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","109450",""
"United States of America","2020","Total","Both Sexes","El Paso (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","678815",""
"United States of America","2020","Total","Both Sexes","Elgin (IL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","114797",""
"United States of America","2020","Total","Both Sexes","Elizabeth (NJ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","137298",""
"United States of America","2020","Total","Both Sexes","Elk Grove (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","176124",""
"United States of America","2020","Total","Both Sexes","Enterprise (NV)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","221831",""
"United States of America","2020","Total","Both Sexes","Escondido (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","151038",""
"United States of America","2020","Total","Both Sexes","Eugene (OR)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","176654",""
"United States of America","2020","Total","Both Sexes","Evansville (IN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","117298",""
"United States of America","2020","Total","Both Sexes","Everett (WA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","110629",""
"United States of America","2020","Total","Both Sexes","Fairfield (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","119881",""
"United States of America","2020","Total","Both Sexes","Fargo (ND)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","125990",""
"United States of America","2020","Total","Both Sexes","Fayetteville (NC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","208501",""
"United States of America","2020","Total","Both Sexes","Federal Way (WA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","101030",""
"United States of America","2020","Total","Both Sexes","Flint (MI)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","101030",""
"United States of America","2020","Total","Both Sexes","Fontana (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","208393",""
"United States of America","2020","Total","Both Sexes","Fort Collins (CO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","169810",""
"United States of America","2020","Total","Both Sexes","Fort Lauderdale (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","182760",""
"United States of America","2020","Total","Both Sexes","Fort Wayne (IN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","263886",""
"United States of America","2020","Total","Both Sexes","Fort Worth (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","918915",""
"United States of America","2020","Total","Both Sexes","Fremont (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","230504",""
"United States of America","2020","Total","Both Sexes","Fresno (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","542107",""
"United States of America","2020","Total","Both Sexes","Frisco (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","200509",""
"United States of America","2020","Total","Both Sexes","Fullerton (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","143617",""
"United States of America","2020","Total","Both Sexes","Gainesville (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","141085",""
"United States of America","2020","Total","Both Sexes","Garden Grove (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","171949",""
"United States of America","2020","Total","Both Sexes","Garland (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","246018",""
"United States of America","2020","Total","Both Sexes","Gilbert (AZ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","267918",""
"United States of America","2020","Total","Both Sexes","Glendale (AZ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","248325",""
"United States of America","2020","Total","Both Sexes","Glendale (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","196543",""
"United States of America","2020","Total","Both Sexes","Grand Prairie (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","196100",""
"United States of America","2020","Total","Both Sexes","Grand Rapids (MI)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","198917",""
"United States of America","2020","Total","Both Sexes","Greeley (CO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","108795",""
"United States of America","2020","Total","Both Sexes","Green Bay (WI)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","107395",""
"United States of America","2020","Total","Both Sexes","Greensboro (NC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","299035",""
"United States of America","2020","Total","Both Sexes","Gresham (OR)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","114247",""
"United States of America","2020","Total","Both Sexes","Hampton (VA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","137148",""
"United States of America","2020","Total","Both Sexes","Hartford (CT)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","121054",""
"United States of America","2020","Total","Both Sexes","Hayward (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","162954",""
"United States of America","2020","Total","Both Sexes","Henderson (NV)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","317610",""
"United States of America","2020","Total","Both Sexes","Hialeah (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","223109",""
"United States of America","2020","Total","Both Sexes","Highlands Ranch (CO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","103444",""
"United States of America","2020","Total","Both Sexes","High Point City (NC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","114059",""
"United States of America","2020","Total","Both Sexes","Hillsboro (OR)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","106447",""
"United States of America","2020","Total","Both Sexes","Hollywood (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","153067",""
"United States of America","2020","Total","Both Sexes","Urban Honolulu (HI)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","350964",""
"United States of America","2020","Total","Both Sexes","Houston (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","2304580",""
"United States of America","2020","Total","Both Sexes","Huntington Beach (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","198711",""
"United States of America","2020","Total","Both Sexes","Huntsville (AL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","215006",""
"United States of America","2020","Total","Both Sexes","Independence (MO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","123011",""
"United States of America","2020","Total","Both Sexes","Indianapolis (IN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","887642",""
"United States of America","2020","Total","Both Sexes","Inglewood (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","107762",""
"United States of America","2020","Total","Both Sexes","Irvine (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","307670",""
"United States of America","2020","Total","Both Sexes","Irving (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","256684",""
"United States of America","2020","Total","Both Sexes","Jackson (MS)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","153701",""
"United States of America","2020","Total","Both Sexes","Jacksonville (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","949611",""
"United States of America","2020","Total","Both Sexes","Jersey City (NJ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","292449",""
"United States of America","2020","Total","Both Sexes","Joliet (IL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","150362",""
"United States of America","2020","Total","Both Sexes","Jurupa Valley (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","105053",""
"United States of America","2020","Total","Both Sexes","Kansas City (KS)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","156607",""
"United States of America","2020","Total","Both Sexes","Kansas City (MO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","508090",""
"United States of America","2020","Total","Both Sexes","Kent (WA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","136588",""
"United States of America","2020","Total","Both Sexes","Killeen (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","153095",""
"United States of America","2020","Total","Both Sexes","Knoxville (TN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","190740",""
"United States of America","2020","Total","Both Sexes","Lafayette (LA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","121374",""
"United States of America","2020","Total","Both Sexes","Lakeland (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","112641",""
"United States of America","2020","Total","Both Sexes","Lakewood (CO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","155984",""
"United States of America","2020","Total","Both Sexes","Lancaster (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","173516",""
"United States of America","2020","Total","Both Sexes","Lansing (MI)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","112644",""
"United States of America","2020","Total","Both Sexes","Laredo (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","255205",""
"United States of America","2020","Total","Both Sexes","Las Cruces (NM)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","111385",""
"United States of America","2020","Total","Both Sexes","Las Vegas (NV)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","641903",""
"United States of America","2020","Total","Both Sexes","Lee's Summit (MO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","101108",""
"United States of America","2020","Total","Both Sexes","League City (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","114392",""
"United States of America","2020","Total","Both Sexes","Lehigh Acres (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","114287",""
"United States of America","2020","Total","Both Sexes","Lewisville (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","111822",""
"United States of America","2020","Total","Both Sexes","Lexington-Fayette (KY)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","322570",""
"United States of America","2020","Total","Both Sexes","Lincoln (NE)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","291082",""
"United States of America","2020","Total","Both Sexes","Little Rock (AR)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","202591",""
"United States of America","2020","Total","Both Sexes","Long Beach (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","466742",""
"United States of America","2020","Total","Both Sexes","Los Angeles (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","3898747",""
"United States of America","2020","Total","Both Sexes","Louisville/ Jeferson County (KY)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","633045",""
"United States of America","2020","Total","Both Sexes","Lowell (MA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","115554",""
"United States of America","2020","Total","Both Sexes","Lubbock (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","257141",""
"United States of America","2020","Total","Both Sexes","Lynn (MA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","101253",""
"United States of America","2020","Total","Both Sexes","Macon-Bibb (GA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","157346",""
"United States of America","2020","Total","Both Sexes","Madison (WI)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","269840",""
"United States of America","2020","Total","Both Sexes","Manchester (NH)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","115644",""
"United States of America","2020","Total","Both Sexes","McAllen (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","142210",""
"United States of America","2020","Total","Both Sexes","McKinney City (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","195308",""
"United States of America","2020","Total","Both Sexes","Memphis (TN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","633104",""
"United States of America","2020","Total","Both Sexes","Menifee (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","102527",""
"United States of America","2020","Total","Both Sexes","Meridian (ID)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","117635",""
"United States of America","2020","Total","Both Sexes","Mesa (AZ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","504258",""
"United States of America","2020","Total","Both Sexes","Mesquite (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","150108",""
"United States of America","2020","Total","Both Sexes","Metairie (LA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","143507",""
"United States of America","2020","Total","Both Sexes","Miami (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","442241",""
"United States of America","2020","Total","Both Sexes","Miami Gardens (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","111640",""
"United States of America","2020","Total","Both Sexes","Midland City (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","132524",""
"United States of America","2020","Total","Both Sexes","Milwaukee (WI)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","577222",""
"United States of America","2020","Total","Both Sexes","Minneapolis (MN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","429954",""
"United States of America","2020","Total","Both Sexes","Miramar (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","134721",""
"United States of America","2020","Total","Both Sexes","Mobile (AL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","187041",""
"United States of America","2020","Total","Both Sexes","Modesto (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","218464",""
"United States of America","2020","Total","Both Sexes","Montgomery (AL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","200603",""
"United States of America","2020","Total","Both Sexes","Moreno Valley (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","208634",""
"United States of America","2020","Total","Both Sexes","Murrieta (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","110949",""
"United States of America","2020","Total","Both Sexes","Murfreesboro (TN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","152769",""
"United States of America","2020","Total","Both Sexes","Nampa (ID)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","100200",""
"United States of America","2020","Total","Both Sexes","Naperville (IL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","149540",""
"United States of America","2020","Total","Both Sexes","Nashville-Davidson (TN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","689447",""
"United States of America","2020","Total","Both Sexes","New Bedford (MA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","101079",""
"United States of America","2020","Total","Both Sexes","New Haven (CT)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","134023",""
"United States of America","2020","Total","Both Sexes","New Orleans (LA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","383997",""
"United States of America","2020","Total","Both Sexes","New York (NY)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","8804190",""
"United States of America","2020","Total","Both Sexes","Newark (NJ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","311549",""
"United States of America","2020","Total","Both Sexes","Newport News (VA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","186247",""
"United States of America","2020","Total","Both Sexes","Norfolk (VA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","238005",""
"United States of America","2020","Total","Both Sexes","Norman (OK)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","128026",""
"United States of America","2020","Total","Both Sexes","North Charleston (SC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","114852",""
"United States of America","2020","Total","Both Sexes","North Las Vegas (NV)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","262527",""
"United States of America","2020","Total","Both Sexes","Norwalk (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","102773",""
"United States of America","2020","Total","Both Sexes","Oakland (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","440646",""
"United States of America","2020","Total","Both Sexes","Oceanside (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","174068",""
"United States of America","2020","Total","Both Sexes","Odessa (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","114428",""
"United States of America","2020","Total","Both Sexes","Oklahoma City (OK)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","681054",""
"United States of America","2020","Total","Both Sexes","Olathe (KS)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","141290",""
"United States of America","2020","Total","Both Sexes","Omaha (NE)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","486051",""
"United States of America","2020","Total","Both Sexes","Ontario (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","175265",""
"United States of America","2020","Total","Both Sexes","Orange (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","139911",""
"United States of America","2020","Total","Both Sexes","Orlando (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","307573",""
"United States of America","2020","Total","Both Sexes","Overland Park (KS)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","197238",""
"United States of America","2020","Total","Both Sexes","Oxnard (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","202063",""
"United States of America","2020","Total","Both Sexes","Palmdale (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","169450",""
"United States of America","2020","Total","Both Sexes","Palm Bay City (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","119760",""
"United States of America","2020","Total","Both Sexes","Paradise (NV)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","191238",""
"United States of America","2020","Total","Both Sexes","Pasadena (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","138699",""
"United States of America","2020","Total","Both Sexes","Pasadena (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","151950",""
"United States of America","2020","Total","Both Sexes","Paterson (NJ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","159732",""
"United States of America","2020","Total","Both Sexes","Pearland (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","125828",""
"United States of America","2020","Total","Both Sexes","Pembroke Pines (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","171178",""
"United States of America","2020","Total","Both Sexes","Peoria (AZ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","190985",""
"United States of America","2020","Total","Both Sexes","Peoria (IL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","113150",""
"United States of America","2020","Total","Both Sexes","Philadelphia (PA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","1603797",""
"United States of America","2020","Total","Both Sexes","Phoenix (AZ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","1608139",""
"United States of America","2020","Total","Both Sexes","Pittsburgh (PA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","302971",""
"United States of America","2020","Total","Both Sexes","Plano (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","285494",""
"United States of America","2020","Total","Both Sexes","Pomona (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","151713",""
"United States of America","2020","Total","Both Sexes","Pompano Beach (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","112046",""
"United States of America","2020","Total","Both Sexes","Port St. Lucie (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","204851",""
"United States of America","2020","Total","Both Sexes","Portland (OR)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","652503",""
